Customer ID,Count,Quarter,Customer Status,Churn Label
1506-YJTYT,1,Q3,Stayed,No
4123-DVHPH,1,Q3,Stayed,No
2228-BZDEE,1,Q3,Stayed,No
2789-CZANW,1,Q3,Stayed,No
7596-LDUXP,1,Q3,Stayed,No
2192-OZITF,1,Q3,Stayed,No
5651-CPDND,1,Q3,Stayed,No
1131-ALZWV,1,Q3,Stayed,No
7729-XBTWX,1,Q3,Stayed,No
9134-WYRVP,1,Q3,Stayed,No
3284-SVCRO,1,Q3,Stayed,No
9732-OUYRN,1,Q3,Stayed,No
0559-CKHUS,1,Q3,Stayed,No
2931-SVLTV,1,Q3,Stayed,No
7504-UWHNB,1,Q3,Stayed,No
2582-FFFZR,1,Q3,Stayed,No
8908-NMQTX,1,Q3,Stayed,No
1431-AIDJQ,1,Q3,Stayed,No
6288-LBEAR,1,Q3,Stayed,No
8413-YNHNV,1,Q3,Stayed,No
5808-TOTXO,1,Q3,Joined,No
4369-NYSCF,1,Q3,Stayed,No
6333-YDVLT,1,Q3,Stayed,No
5324-KTGCG,1,Q3,Stayed,No
7394-LWLYN,1,Q3,Joined,No
6873-UDNLD,1,Q3,Stayed,No
2700-LUEVA,1,Q3,Joined,No
0958-YHXGP,1,Q3,Stayed,No
1101-SSWAG,1,Q3,Stayed,No
5743-KHMNA,1,Q3,Stayed,No
4194-FJARJ,1,Q3,Stayed,No
5325-UWTWJ,1,Q3,Stayed,No
3969-GYXEL,1,Q3,Stayed,No
6992-TKNYO,1,Q3,Stayed,No
4468-YDOVK,1,Q3,Stayed,No
2200-DSAAL,1,Q3,Stayed,No
4302-ZYFEL,1,Q3,Stayed,No
9351-LZYGF,1,Q3,Stayed,No
4366-CTOUZ,1,Q3,Stayed,No
1518-OMDIK,1,Q3,Stayed,No
6671-NGWON,1,Q3,Stayed,No
0595-ITUDF,1,Q3,Stayed,No
1955-IBMMB,1,Q3,Stayed,No
0096-BXERS,1,Q3,Stayed,No
3806-YAZOV,1,Q3,Joined,No
7998-ZLXWN,1,Q3,Stayed,No
6253-WRFHY,1,Q3,Stayed,No
9133-AYJZG,1,Q3,Stayed,No
8680-CGLTP,1,Q3,Stayed,No
8430-TWCBX,1,Q3,Stayed,No
5018-GWURO,1,Q3,Stayed,No
6741-QRLUP,1,Q3,Stayed,No
4737-HOBAX,1,Q3,Stayed,No
8200-KLNYW,1,Q3,Stayed,No
3372-CDXFJ,1,Q3,Stayed,No
4781-ZXYGU,1,Q3,Joined,No
7632-YUTXB,1,Q3,Stayed,No
2718-YSKCS,1,Q3,Stayed,No
9896-UYMIE,1,Q3,Stayed,No
0853-NWIFK,1,Q3,Stayed,No
8212-CRQXP,1,Q3,Stayed,No
6980-CDGFC,1,Q3,Stayed,No
7691-XVTZH,1,Q3,Stayed,No
2520-SGTTA,1,Q3,Stayed,No
1088-CNNKB,1,Q3,Stayed,No
1930-BZLHI,1,Q3,Stayed,No
5868-YTYKS,1,Q3,Joined,No
3525-DVKFN,1,Q3,Stayed,No
1482-OXZSY,1,Q3,Stayed,No
0377-JBKKT,1,Q3,Stayed,No
5778-BVOFB,1,Q3,Stayed,No
3373-YZZYM,1,Q3,Joined,No
0228-MAUWC,1,Q3,Stayed,No
7663-YJHSN,1,Q3,Stayed,No
4915-BFSXL,1,Q3,Stayed,No
3086-RUCRN,1,Q3,Stayed,No
5215-LNLDJ,1,Q3,Stayed,No
0257-KXZGU,1,Q3,Stayed,No
1307-ATKGB,1,Q3,Stayed,No
3714-XPXBW,1,Q3,Stayed,No
1850-AKQEP,1,Q3,Stayed,No
2824-DXNKN,1,Q3,Stayed,No
0848-ZGQIJ,1,Q3,Stayed,No
3621-CHYVB,1,Q3,Stayed,No
8042-RNLKO,1,Q3,Stayed,No
5372-FBKBN,1,Q3,Stayed,No
0420-TXVSG,1,Q3,Stayed,No
6217-TOWGS,1,Q3,Stayed,No
1045-LTCYT,1,Q3,Stayed,No
1544-JJMYL,1,Q3,Stayed,No
4636-JGAAI,1,Q3,Stayed,No
6874-SGLHU,1,Q3,Stayed,No
5951-AOFIH,1,Q3,Stayed,No
3059-NGMXB,1,Q3,Stayed,No
8652-YHIYU,1,Q3,Stayed,No
5278-PNYOX,1,Q3,Stayed,No
3486-HOOGQ,1,Q3,Stayed,No
5061-PBXFW,1,Q3,Stayed,No
8630-FJLIB,1,Q3,Stayed,No
3891-NLXJB,1,Q3,Stayed,No
4749-OJKQU,1,Q3,Stayed,No
0577-WHMEV,1,Q3,Stayed,No
5453-AXEPF,1,Q3,Stayed,No
3639-XJHKQ,1,Q3,Stayed,No
3716-LRGXK,1,Q3,Stayed,No
2263-SFSQZ,1,Q3,Stayed,No
9950-MTGYX,1,Q3,Stayed,No
3397-AVTKU,1,Q3,Stayed,No
4825-FUREZ,1,Q3,Stayed,No
2672-OJQZP,1,Q3,Joined,No
3134-DSHVC,1,Q3,Stayed,No
7821-DPRQE,1,Q3,Stayed,No
2001-EWBQU,1,Q3,Stayed,No
6695-AMZUF,1,Q3,Stayed,No
8410-BGQXN,1,Q3,Stayed,No
1619-YWUBB,1,Q3,Stayed,No
7611-YKYTC,1,Q3,Stayed,No
0365-GXEZS,1,Q3,Stayed,No
0082-OQIQY,1,Q3,Stayed,No
3606-SBKRY,1,Q3,Stayed,No
0667-NSRGI,1,Q3,Stayed,No
6893-ODYYE,1,Q3,Stayed,No
8242-JSVBO,1,Q3,Stayed,No
9541-ZPSEA,1,Q3,Stayed,No
1139-WUOAH,1,Q3,Stayed,No
4693-VWVBO,1,Q3,Joined,No
6937-GCDGQ,1,Q3,Stayed,No
0988-JRWWP,1,Q3,Joined,No
5075-JSDKI,1,Q3,Stayed,No
8644-XYTSV,1,Q3,Stayed,No
3873-WOSBC,1,Q3,Stayed,No
7465-ZZRVX,1,Q3,Joined,No
7975-JMZNT,1,Q3,Stayed,No
7251-XFOIL,1,Q3,Stayed,No
4116-IQRFR,1,Q3,Stayed,No
8259-DZLIZ,1,Q3,Stayed,No
7853-WNZSY,1,Q3,Joined,No
3120-FAZKD,1,Q3,Stayed,No
8606-OEGQZ,1,Q3,Stayed,No
0225-ZORZP,1,Q3,Joined,No
9489-JMTTN,1,Q3,Stayed,No
0967-BMLBD,1,Q3,Stayed,No
2830-LEWOA,1,Q3,Stayed,No
5006-MXVRN,1,Q3,Stayed,No
8327-WKMIE,1,Q3,Stayed,No
6917-FIJHC,1,Q3,Stayed,No
7797-EJMDP,1,Q3,Stayed,No
3530-VWVGU,1,Q3,Stayed,No
6368-NWMCE,1,Q3,Stayed,No
3633-CDBUW,1,Q3,Stayed,No
3956-MGXOG,1,Q3,Stayed,No
9274-UARKJ,1,Q3,Stayed,No
4077-HWUYD,1,Q3,Stayed,No
0103-CSITQ,1,Q3,Stayed,No
8671-KKKOS,1,Q3,Stayed,No
7305-ZWMAJ,1,Q3,Stayed,No
6578-KRMAW,1,Q3,Stayed,No
4860-IJUDE,1,Q3,Stayed,No
9688-YGXVR,1,Q3,Stayed,No
1945-XISKS,1,Q3,Stayed,No
5360-LJCNJ,1,Q3,Stayed,No
2607-FBDFF,1,Q3,Joined,No
1100-DDVRV,1,Q3,Stayed,No
6728-WYQBC,1,Q3,Joined,No
7216-KAOID,1,Q3,Stayed,No
6145-NNPNO,1,Q3,Joined,No
5339-TJFEK,1,Q3,Stayed,No
2074-GUHPQ,1,Q3,Stayed,No
4625-XMOYM,1,Q3,Stayed,No
5827-MWCZK,1,Q3,Stayed,No
1385-TQOZW,1,Q3,Stayed,No
5914-XRFQB,1,Q3,Stayed,No
4329-YPDDQ,1,Q3,Stayed,No
4804-NCPET,1,Q3,Stayed,No
5944-UGLLK,1,Q3,Stayed,No
7787-BNTZM,1,Q3,Stayed,No
2252-ISRNH,1,Q3,Stayed,No
9415-TPKRV,1,Q3,Stayed,No
5322-TEUJK,1,Q3,Stayed,No
1866-DIOQZ,1,Q3,Stayed,No
8375-KVTHK,1,Q3,Stayed,No
2697-NQBPF,1,Q3,Stayed,No
3709-OIJEA,1,Q3,Stayed,No
1386-ZIKUV,1,Q3,Stayed,No
0599-XNYDO,1,Q3,Stayed,No
6377-WHAOX,1,Q3,Stayed,No
6855-VLGOS,1,Q3,Stayed,No
8746-OQQRW,1,Q3,Stayed,No
3181-MIZBN,1,Q3,Stayed,No
7766-CLTIC,1,Q3,Stayed,No
5650-YLIBA,1,Q3,Stayed,No
0825-CPPQH,1,Q3,Stayed,No
9084-OAYKL,1,Q3,Stayed,No
6122-LJADA,1,Q3,Stayed,No
2400-XIWIO,1,Q3,Stayed,No
7569-NMZYQ,1,Q3,Stayed,No
5201-USSQZ,1,Q3,Stayed,No
2105-PHWON,1,Q3,Stayed,No
1494-EJZDW,1,Q3,Stayed,No
8003-EWNDZ,1,Q3,Stayed,No
1897-RCFUM,1,Q3,Stayed,No
9256-JTBNZ,1,Q3,Stayed,No
2211-RMNHO,1,Q3,Stayed,No
2432-TFSMK,1,Q3,Stayed,No
4929-ROART,1,Q3,Stayed,No
1834-ABKHQ,1,Q3,Stayed,No
1741-WTPON,1,Q3,Stayed,No
3932-IJWDZ,1,Q3,Stayed,No
1240-HCBOH,1,Q3,Stayed,No
3594-KADLU,1,Q3,Joined,No
3796-ENZGF,1,Q3,Stayed,No
1734-ZMNTZ,1,Q3,Stayed,No
2853-CWQFQ,1,Q3,Joined,No
0813-TAXXS,1,Q3,Stayed,No
2519-TWKFS,1,Q3,Stayed,No
0626-QXNGV,1,Q3,Stayed,No
6723-CEGQI,1,Q3,Stayed,No
4732-RRJZC,1,Q3,Stayed,No
9499-XPZXM,1,Q3,Stayed,No
4338-EYCER,1,Q3,Stayed,No
3007-FDPEA,1,Q3,Joined,No
8513-OLYGY,1,Q3,Stayed,No
0311-QYWSS,1,Q3,Stayed,No
8705-DWKTI,1,Q3,Stayed,No
3680-CTHUH,1,Q3,Stayed,No
1202-KKGFU,1,Q3,Stayed,No
6112-KTHFQ,1,Q3,Stayed,No
1852-XEMDW,1,Q3,Stayed,No
1820-DJFPH,1,Q3,Stayed,No
9426-SXNHE,1,Q3,Joined,No
9068-FHQHD,1,Q3,Stayed,No
1269-FOYWN,1,Q3,Stayed,No
9895-VFOXH,1,Q3,Joined,No
1230-QAJDW,1,Q3,Joined,No
5701-ZIKJE,1,Q3,Stayed,No
5032-MIYKT,1,Q3,Joined,No
7396-VJUZB,1,Q3,Stayed,No
9717-QEBGU,1,Q3,Joined,No
5172-RKOCB,1,Q3,Stayed,No
6509-TSGWN,1,Q3,Stayed,No
3178-CIFOT,1,Q3,Stayed,No
4530-NDRKU,1,Q3,Stayed,No
5985-TBABQ,1,Q3,Stayed,No
9800-ONTFE,1,Q3,Stayed,No
6743-HHQPF,1,Q3,Stayed,No
8455-HIRAQ,1,Q3,Stayed,No
6616-AALSR,1,Q3,Stayed,No
9415-ZNBSX,1,Q3,Stayed,No
4018-KJYUY,1,Q3,Stayed,No
3884-UEBXB,1,Q3,Stayed,No
8780-RSYYU,1,Q3,Stayed,No
5537-UXXVS,1,Q3,Stayed,No
1791-PQHBB,1,Q3,Joined,No
8701-DGLVH,1,Q3,Stayed,No
8741-LQOBK,1,Q3,Stayed,No
8082-GHXOP,1,Q3,Stayed,No
0980-FEXWF,1,Q3,Stayed,No
3011-WQKSZ,1,Q3,Stayed,No
8218-FFJDS,1,Q3,Stayed,No
9360-OMDZZ,1,Q3,Stayed,No
0345-XMMUG,1,Q3,Stayed,No
2832-SCUCO,1,Q3,Joined,No
7036-ZZKBD,1,Q3,Stayed,No
0265-PSUAE,1,Q3,Stayed,No
0463-TXOAK,1,Q3,Stayed,No
0594-UFTUL,1,Q3,Stayed,No
9509-MPYOD,1,Q3,Stayed,No
9128-CPXKI,1,Q3,Stayed,No
0129-KPTWJ,1,Q3,Stayed,No
5855-EIBDE,1,Q3,Stayed,No
5365-LLFYV,1,Q3,Joined,No
1928-BXYIV,1,Q3,Joined,No
5760-FXFVO,1,Q3,Stayed,No
0961-ZWLVI,1,Q3,Stayed,No
5181-OABFK,1,Q3,Stayed,No
7816-VGHTO,1,Q3,Stayed,No
5871-DGTXZ,1,Q3,Stayed,No
7550-WIQVA,1,Q3,Stayed,No
7544-ZVIKX,1,Q3,Stayed,No
0016-QLJIS,1,Q3,Stayed,No
7508-DQAKK,1,Q3,Stayed,No
5176-OLSKT,1,Q3,Stayed,No
9356-AXGMP,1,Q3,Stayed,No
3556-BVQGL,1,Q3,Stayed,No
7581-EBBOU,1,Q3,Stayed,No
5073-RZGBK,1,Q3,Stayed,No
2192-CKRLV,1,Q3,Stayed,No
3154-HMWUU,1,Q3,Stayed,No
6119-SPUDB,1,Q3,Stayed,No
6522-OIQSX,1,Q3,Stayed,No
8748-HFWBO,1,Q3,Stayed,No
1052-QJIBV,1,Q3,Stayed,No
1319-YLZJG,1,Q3,Stayed,No
0723-FDLAY,1,Q3,Stayed,No
3050-RLLXC,1,Q3,Stayed,No
9298-WGMRW,1,Q3,Stayed,No
3088-LHEFH,1,Q3,Stayed,No
8544-JNBOX,1,Q3,Stayed,No
6681-ZSEXG,1,Q3,Stayed,No
6116-RFVHN,1,Q3,Stayed,No
8884-FEEWR,1,Q3,Stayed,No
3125-RAHBV,1,Q3,Stayed,No
0373-AIVNJ,1,Q3,Stayed,No
1682-VCOIO,1,Q3,Stayed,No
2072-ZVJJX,1,Q3,Stayed,No
8849-AYPTR,1,Q3,Stayed,No
9518-IMLHK,1,Q3,Stayed,No
3646-ITDGM,1,Q3,Stayed,No
3569-VLDHH,1,Q3,Stayed,No
8224-KDLKN,1,Q3,Stayed,No
4001-TSBTV,1,Q3,Stayed,No
8727-XDPUD,1,Q3,Stayed,No
1043-UXOVO,1,Q3,Stayed,No
1064-FBXNK,1,Q3,Joined,No
2878-DHMIN,1,Q3,Stayed,No
7762-ONLJY,1,Q3,Stayed,No
5795-BKOYE,1,Q3,Stayed,No
7402-PWYJJ,1,Q3,Stayed,No
0018-NYROU,1,Q3,Stayed,No
7501-VTYLJ,1,Q3,Joined,No
7608-RGIRO,1,Q3,Stayed,No
0480-BIXDE,1,Q3,Stayed,No
5895-QSXOD,1,Q3,Stayed,No
9814-AOUDH,1,Q3,Stayed,No
6175-IRFIT,1,Q3,Stayed,No
1622-HSHSF,1,Q3,Joined,No
6749-UTDVX,1,Q3,Stayed,No
5542-DHSXL,1,Q3,Stayed,No
9102-OXKFY,1,Q3,Stayed,No
7808-DVWEP,1,Q3,Joined,No
2284-VFLKH,1,Q3,Stayed,No
0366-NQSHS,1,Q3,Joined,No
3807-BPOMJ,1,Q3,Stayed,No
3892-NXAZG,1,Q3,Stayed,No
4182-BGSIQ,1,Q3,Stayed,No
0988-AADSA,1,Q3,Stayed,No
9972-NKTFD,1,Q3,Stayed,No
3717-LNXKW,1,Q3,Stayed,No
5734-EJKXG,1,Q3,Stayed,No
2207-RYYRL,1,Q3,Stayed,No
6729-FZWSY,1,Q3,Stayed,No
9695-IDRZR,1,Q3,Stayed,No
8144-DGHXP,1,Q3,Stayed,No
7814-LEEVE,1,Q3,Joined,No
8631-WUXGY,1,Q3,Stayed,No
5906-DVAPM,1,Q3,Stayed,No
6654-QGBZZ,1,Q3,Joined,No
5641-DMBFJ,1,Q3,Stayed,No
9200-NLNPD,1,Q3,Stayed,No
2664-XJZNO,1,Q3,Stayed,No
0921-OHLVP,1,Q3,Stayed,No
8350-NYMVI,1,Q3,Stayed,No
1600-DILPE,1,Q3,Stayed,No
0536-ESJEP,1,Q3,Stayed,No
4654-GGUII,1,Q3,Stayed,No
6478-HRRCZ,1,Q3,Stayed,No
8510-BBWMU,1,Q3,Stayed,No
6857-TKDJV,1,Q3,Stayed,No
2360-RDGRO,1,Q3,Stayed,No
0584-BJQGZ,1,Q3,Stayed,No
1360-XFJMR,1,Q3,Stayed,No
9058-MJLZC,1,Q3,Stayed,No
0902-XKXPN,1,Q3,Stayed,No
5177-RVZNU,1,Q3,Stayed,No
0056-EPFBG,1,Q3,Stayed,No
8993-IZEUX,1,Q3,Stayed,No
8190-ZTQFB,1,Q3,Stayed,No
0931-MHTEM,1,Q3,Stayed,No
0440-UEDAI,1,Q3,Stayed,No
1337-BOZWO,1,Q3,Stayed,No
0868-VJRDR,1,Q3,Stayed,No
6344-SFJVH,1,Q3,Stayed,No
3950-VPYJB,1,Q3,Stayed,No
7321-ZNSLA,1,Q3,Stayed,No
8727-JQFHV,1,Q3,Stayed,No
9475-NNDGC,1,Q3,Stayed,No
1355-KUSBG,1,Q3,Stayed,No
3688-FTHLT,1,Q3,Stayed,No
0899-LIIBW,1,Q3,Stayed,No
1384-RCUXW,1,Q3,Stayed,No
5825-XJOCM,1,Q3,Stayed,No
6848-YLDFR,1,Q3,Stayed,No
8125-QPFJD,1,Q3,Stayed,No
2320-YKQBO,1,Q3,Stayed,No
4973-RLZVI,1,Q3,Stayed,No
7869-ZYDST,1,Q3,Stayed,No
1215-EXRMO,1,Q3,Stayed,No
2305-MRGLV,1,Q3,Stayed,No
8404-VIOMB,1,Q3,Stayed,No
2359-KLTEK,1,Q3,Stayed,No
2673-ZALNP,1,Q3,Stayed,No
9184-GALIL,1,Q3,Stayed,No
4393-RYCRE,1,Q3,Stayed,No
9746-MDMBK,1,Q3,Stayed,No
3162-ZJZFU,1,Q3,Stayed,No
8404-GFGCZ,1,Q3,Stayed,No
3521-MNKLV,1,Q3,Stayed,No
2533-TIBIX,1,Q3,Stayed,No
5092-STPKP,1,Q3,Stayed,No
0114-PEGZZ,1,Q3,Stayed,No
3359-DSRKA,1,Q3,Stayed,No
8639-NHQEI,1,Q3,Stayed,No
7161-DFHUF,1,Q3,Stayed,No
3720-DBRWL,1,Q3,Stayed,No
4994-OBRSZ,1,Q3,Stayed,No
0562-FGDCR,1,Q3,Stayed,No
2436-QBZFP,1,Q3,Stayed,No
3420-YJLQT,1,Q3,Joined,No
6040-CGACY,1,Q3,Stayed,No
6582-PLFUU,1,Q3,Stayed,No
8242-PDSGJ,1,Q3,Stayed,No
0264-CNITK,1,Q3,Stayed,No
0089-IIQKO,1,Q3,Stayed,No
7839-NUIAA,1,Q3,Stayed,No
6075-QMNRR,1,Q3,Stayed,No
5966-EMAZU,1,Q3,Stayed,No
0440-EKDCF,1,Q3,Stayed,No
4774-HHGGS,1,Q3,Stayed,No
8180-AKMJV,1,Q3,Joined,No
4298-OYIFC,1,Q3,Stayed,No
5566-SOEZD,1,Q3,Stayed,No
9842-EFSYY,1,Q3,Stayed,No
2272-WUSPA,1,Q3,Stayed,No
0930-EHUZA,1,Q3,Stayed,No
9975-SKRNR,1,Q3,Joined,No
4973-MGTON,1,Q3,Stayed,No
3682-YEUWS,1,Q3,Stayed,No
1223-UNPKS,1,Q3,Stayed,No
3446-QDSZF,1,Q3,Stayed,No
7379-FNIUJ,1,Q3,Joined,No
1627-AFWVJ,1,Q3,Stayed,No
4486-EFAEB,1,Q3,Stayed,No
0060-FUALY,1,Q3,Stayed,No
6954-OOYZZ,1,Q3,Stayed,No
7088-FBAWU,1,Q3,Stayed,No
8313-AFGBW,1,Q3,Stayed,No
3097-IDVPU,1,Q3,Stayed,No
2303-PJYHN,1,Q3,Joined,No
9795-VOWON,1,Q3,Stayed,No
1237-WIYYZ,1,Q3,Stayed,No
1987-AUELQ,1,Q3,Stayed,No
4822-LPTYJ,1,Q3,Stayed,No
8165-CBKXO,1,Q3,Stayed,No
6527-PZFPV,1,Q3,Stayed,No
9593-CVZKR,1,Q3,Stayed,No
5236-XMZJY,1,Q3,Stayed,No
4827-DPADN,1,Q3,Stayed,No
2694-CIUMO,1,Q3,Stayed,No
5846-ABOBJ,1,Q3,Stayed,No
1439-LCGVL,1,Q3,Stayed,No
0909-SDHNU,1,Q3,Stayed,No
4647-XXZAM,1,Q3,Stayed,No
7740-KKCXF,1,Q3,Stayed,No
5360-XGYAZ,1,Q3,Stayed,No
3557-HTYWR,1,Q3,Stayed,No
1699-TLDLZ,1,Q3,Stayed,No
5600-PDUJF,1,Q3,Stayed,No
0567-XRHCU,1,Q3,Stayed,No
2067-QYTCF,1,Q3,Stayed,No
7407-SUJIZ,1,Q3,Stayed,No
9150-KPBJQ,1,Q3,Stayed,No
0052-DCKON,1,Q3,Stayed,No
3654-ARMGP,1,Q3,Stayed,No
9367-TCUYN,1,Q3,Stayed,No
0708-SJDIS,1,Q3,Stayed,No
2073-QBVBI,1,Q3,Stayed,No
6928-ONTRW,1,Q3,Stayed,No
5231-FIQPA,1,Q3,Stayed,No
6617-WLBQC,1,Q3,Stayed,No
2599-CIPQE,1,Q3,Stayed,No
8774-GSBUN,1,Q3,Stayed,No
7326-RIGQZ,1,Q3,Stayed,No
1401-FTHFQ,1,Q3,Stayed,No
0254-FNMCI,1,Q3,Stayed,No
1848-LBZHY,1,Q3,Stayed,No
8118-TJAFG,1,Q3,Stayed,No
5429-LWCMV,1,Q3,Stayed,No
7298-IZWLY,1,Q3,Joined,No
3955-JBZZM,1,Q3,Stayed,No
4815-TUMEQ,1,Q3,Stayed,No
9909-IDLEK,1,Q3,Stayed,No
4092-OFQZS,1,Q3,Stayed,No
1561-BWHIN,1,Q3,Stayed,No
9927-DSWDF,1,Q3,Stayed,No
9500-LTVBP,1,Q3,Stayed,No
7252-NTGSS,1,Q3,Joined,No
8149-AIQCG,1,Q3,Stayed,No
0899-WZRSD,1,Q3,Stayed,No
3255-GRXMG,1,Q3,Stayed,No
4828-FAZPK,1,Q3,Stayed,No
6094-ZIVKX,1,Q3,Stayed,No
3262-EIDHV,1,Q3,Stayed,No
7354-OIJLX,1,Q3,Stayed,No
1376-HHBDV,1,Q3,Stayed,No
6133-OZILE,1,Q3,Stayed,No
7191-ADRGF,1,Q3,Stayed,No
5018-LXQQG,1,Q3,Stayed,No
6892-BOGQE,1,Q3,Stayed,No
1746-TGTWV,1,Q3,Joined,No
8050-WYBND,1,Q3,Stayed,No
2821-WARNZ,1,Q3,Stayed,No
4879-GZLFH,1,Q3,Stayed,No
8314-HTWVE,1,Q3,Stayed,No
9402-ROUMJ,1,Q3,Stayed,No
2507-QZPQS,1,Q3,Stayed,No
7159-NOKYQ,1,Q3,Stayed,No
5707-ZMDJP,1,Q3,Stayed,No
8779-YIQQA,1,Q3,Stayed,No
7136-IHZJA,1,Q3,Stayed,No
8966-OIQHG,1,Q3,Stayed,No
7074-STDCN,1,Q3,Stayed,No
8739-QOTTN,1,Q3,Joined,No
1399-OUPJN,1,Q3,Stayed,No
0277-BKSQP,1,Q3,Stayed,No
5774-XZTQC,1,Q3,Stayed,No
2676-SSLTO,1,Q3,Stayed,No
6266-QHOJZ,1,Q3,Stayed,No
7269-JISCY,1,Q3,Stayed,No
0363-SVHYR,1,Q3,Stayed,No
8547-NSBBO,1,Q3,Stayed,No
6591-QGOYB,1,Q3,Stayed,No
9070-BCKQP,1,Q3,Stayed,No
6421-SZVEM,1,Q3,Stayed,No
1328-EUZHC,1,Q3,Stayed,No
8878-RYUKI,1,Q3,Stayed,No
9633-DENPU,1,Q3,Stayed,No
7811-JIVPF,1,Q3,Stayed,No
7113-HIPFI,1,Q3,Stayed,No
8541-QVFKM,1,Q3,Stayed,No
9258-CNWAC,1,Q3,Stayed,No
6374-AFWOX,1,Q3,Stayed,No
5317-FLPJF,1,Q3,Stayed,No
7621-VPNET,1,Q3,Stayed,No
6034-YMTOB,1,Q3,Stayed,No
4903-CNOZC,1,Q3,Stayed,No
4353-HYOJD,1,Q3,Stayed,No
7267-FRMJW,1,Q3,Stayed,No
4188-FRABG,1,Q3,Stayed,No
0620-DLSLK,1,Q3,Stayed,No
3850-OKINF,1,Q3,Stayed,No
1156-ZFYDO,1,Q3,Joined,No
5549-ZGHFB,1,Q3,Stayed,No
7577-SWIFR,1,Q3,Joined,No
0303-WMMRN,1,Q3,Stayed,No
6408-OTUBZ,1,Q3,Stayed,No
5204-HMGYF,1,Q3,Stayed,No
3727-OVPRY,1,Q3,Stayed,No
3797-FKOGQ,1,Q3,Stayed,No
7622-NXQZR,1,Q3,Stayed,No
6196-HBOBZ,1,Q3,Stayed,No
3970-XGJDU,1,Q3,Stayed,No
7017-VFULY,1,Q3,Joined,No
5562-YJQGT,1,Q3,Joined,No
8807-OPMBM,1,Q3,Stayed,No
8294-UIMBA,1,Q3,Stayed,No
8109-YUOHE,1,Q3,Stayed,No
5840-NVDCG,1,Q3,Stayed,No
8092-NLTGF,1,Q3,Stayed,No
5928-QLDHB,1,Q3,Stayed,No
9840-EFJQB,1,Q3,Joined,No
0696-UKTOX,1,Q3,Stayed,No
4801-KFYKL,1,Q3,Stayed,No
3472-OAOOR,1,Q3,Stayed,No
6135-OZQVA,1,Q3,Stayed,No
2252-JHJGE,1,Q3,Stayed,No
4188-PCPIG,1,Q3,Stayed,No
7105-BENQF,1,Q3,Stayed,No
7721-DVEKZ,1,Q3,Joined,No
3566-VVORZ,1,Q3,Stayed,No
9507-HSMMZ,1,Q3,Stayed,No
2480-SQIOB,1,Q3,Stayed,No
7813-TKCVO,1,Q3,Stayed,No
0128-MKWSG,1,Q3,Stayed,No
4350-ZTLPI,1,Q3,Stayed,No
0361-HJRDX,1,Q3,Stayed,No
5727-MYATE,1,Q3,Stayed,No
3823-KYNQY,1,Q3,Stayed,No
7570-WELNY,1,Q3,Stayed,No
3021-VLNRJ,1,Q3,Stayed,No
6907-FLBER,1,Q3,Joined,No
5982-PSMKW,1,Q3,Stayed,No
3507-GASNP,1,Q3,Stayed,No
7096-ZNBZI,1,Q3,Stayed,No
1676-MQAOA,1,Q3,Stayed,No
7566-DSRLQ,1,Q3,Stayed,No
7245-JMTTQ,1,Q3,Stayed,No
6050-IJRHS,1,Q3,Stayed,No
6202-JVYEU,1,Q3,Stayed,No
8591-TKMZH,1,Q3,Stayed,No
0734-OXWBT,1,Q3,Joined,No
0365-TRTPY,1,Q3,Stayed,No
7349-ALMUX,1,Q3,Stayed,No
6502-KUGLL,1,Q3,Stayed,No
1841-YSJGV,1,Q3,Stayed,No
3511-BFTJW,1,Q3,Stayed,No
5018-HEKFO,1,Q3,Stayed,No
2923-ARZLG,1,Q3,Stayed,No
3976-NLDEZ,1,Q3,Joined,No
2282-YGNOR,1,Q3,Stayed,No
6854-EXGSF,1,Q3,Stayed,No
1241-EZFMJ,1,Q3,Stayed,No
5376-PCKNB,1,Q3,Stayed,No
8044-BGWPI,1,Q3,Stayed,No
4060-LDNLU,1,Q3,Stayed,No
3589-PPVKW,1,Q3,Stayed,No
5887-IKKYO,1,Q3,Stayed,No
1755-RMCXH,1,Q3,Joined,No
3858-XHYJO,1,Q3,Stayed,No
4299-SIMNS,1,Q3,Stayed,No
7025-IWFHT,1,Q3,Stayed,No
6261-LHRTG,1,Q3,Stayed,No
7841-FCRQD,1,Q3,Stayed,No
2056-EVGZL,1,Q3,Stayed,No
7753-USQYQ,1,Q3,Stayed,No
7661-CPURM,1,Q3,Stayed,No
6233-HXJMX,1,Q3,Stayed,No
5902-WBLSE,1,Q3,Stayed,No
3239-TPHPZ,1,Q3,Stayed,No
5115-GZDEL,1,Q3,Stayed,No
3338-CVVEH,1,Q3,Stayed,No
4393-GEADV,1,Q3,Stayed,No
8486-AYEQH,1,Q3,Stayed,No
2495-KZNFB,1,Q3,Stayed,No
4560-WQAQW,1,Q3,Stayed,No
4274-DRSQT,1,Q3,Stayed,No
2027-DNKIV,1,Q3,Stayed,No
2885-HIJDH,1,Q3,Stayed,No
5424-RLQLC,1,Q3,Stayed,No
6507-DTJZV,1,Q3,Stayed,No
7673-BQGKU,1,Q3,Stayed,No
2725-IWWBA,1,Q3,Stayed,No
1061-PNTHC,1,Q3,Stayed,No
0394-YONDK,1,Q3,Stayed,No
6574-MCOEH,1,Q3,Stayed,No
7399-QHBJS,1,Q3,Stayed,No
